# x_k, theta_k, xd_k, thetad_k, tau_k, x_k+1, theta_k+1, xd_k+1, thetad_k+1
-4.161992114174051793e-01,1.402415080801808211e-02,3.056890604566875336e-01,8.096009713840884858e-01,-3.750000000000000000e-01,-4.132983871758634242e-01,2.261944631492671456e-02,3.045770325580311466e-01,8.980179195747189924e-01
-4.132983871758634242e-01,2.261944631492671456e-02,3.045770325580311466e-01,8.980179195747189924e-01,-3.945312500000000000e-01,-4.102594284466291596e-01,3.087740790735503393e-02,2.990759228011497517e-01,8.149272935642468685e-01
-4.102594284466291596e-01,3.087740790735503393e-02,2.990759228011497517e-01,8.149272935642468685e-01,-4.023437500000000000e-01,-4.073586042050872380e-01,3.822271715594895841e-02,2.933418212405976000e-01,7.488808985302818355e-01
-4.073586042050872380e-01,3.822271715594895841e-02,2.933418212405976000e-01,7.488808985302818355e-01,-3.984375000000000000e-01,-4.041815109881605750e-01,4.505752880045705427e-02,2.982874779094872864e-01,6.913566189845702370e-01
-4.041815109881605750e-01,4.505752880045705427e-02,2.982874779094872864e-01,6.913566189845702370e-01,-4.062500000000000000e-01,-4.014188212343111628e-01,5.142318639701180805e-02,2.965997922936786657e-01,6.359628683109220804e-01
-4.014188212343111628e-01,5.142318639701180805e-02,2.965997922936786657e-01,6.359628683109220804e-01,-4.414062500000000000e-01,-3.985179969927692967e-01,5.738861809788155244e-02,2.826299965062131214e-01,6.018744063579077874e-01
-3.985179969927692967e-01,5.738861809788155244e-02,2.826299965062131214e-01,6.018744063579077874e-01,-4.414062500000000000e-01,-3.956171727512275416e-01,6.314135130270295826e-02,2.782540986963287777e-01,5.816343820733056447e-01
-3.956171727512275416e-01,6.314135130270295826e-02,2.782540986963287777e-01,5.816343820733056447e-01,-4.609375000000000000e-01,-3.929926174850705833e-01,6.870810310283716194e-02,2.708306512587512760e-01,5.667206799688618846e-01
-3.929926174850705833e-01,6.870810310283716194e-02,2.708306512587512760e-01,5.667206799688618846e-01,-4.648437500000000000e-01,-3.903680622189137361e-01,7.403595201605925324e-02,2.597004494447156531e-01,5.305016891437842608e-01
-3.903680622189137361e-01,7.403595201605925324e-02,2.597004494447156531e-01,5.305016891437842608e-01,-4.843750000000000000e-01,-3.876053724650643795e-01,7.708238804290559743e-02,2.580288742613662811e-01,2.311623826188778930e-01
-3.876053724650643795e-01,7.708238804290559743e-02,2.580288742613662811e-01,2.311623826188778930e-01,-4.687500000000000000e-01,-3.853952206619848941e-01,7.777508284911642533e-02,2.491144939337743280e-01,2.343581759269729517e-02
-3.853952206619848941e-01,7.777508284911642533e-02,2.491144939337743280e-01,2.343581759269729517e-02,-4.804687500000000000e-01,-3.829087998835204454e-01,7.785649212544694386e-02,2.495227806387456670e-01,2.237055315666560198e-02
-3.829087998835204454e-01,7.785649212544694386e-02,2.495227806387456670e-01,2.237055315666560198e-02,-4.648437500000000000e-01,-3.801461101296710887e-01,7.765774683847397053e-02,2.560843485011699561e-01,-2.237055315666560198e-02
-3.801461101296710887e-01,7.765774683847397053e-02,2.560843485011699561e-01,-2.237055315666560198e-02,-4.375000000000000000e-01,-3.779359583265916589e-01,7.722736192250762022e-02,2.346669505673825429e-01,-1.065264436031695267e-02
-3.779359583265916589e-01,7.722736192250762022e-02,2.346669505673825429e-01,-1.065264436031695267e-02,-4.531250000000000000e-01,-3.753114030604347007e-01,7.724375529130277085e-02,2.534345393466986840e-01,2.876213977285577150e-02
-3.753114030604347007e-01,7.724375529130277085e-02,2.534345393466986840e-01,2.876213977285577150e-02,-4.414062500000000000e-01,-3.729631167696628169e-01,7.773148628054346587e-02,2.395405073819141251e-01,8.202536157444052789e-02
-3.729631167696628169e-01,7.773148628054346587e-02,2.395405073819141251e-01,8.202536157444052789e-02,-4.531250000000000000e-01,-3.704766959911984237e-01,7.876361069808188176e-02,2.522263916800825956e-01,1.214401457076132729e-01
-3.704766959911984237e-01,7.876361069808188176e-02,2.522263916800825956e-01,1.214401457076132729e-01,-4.570312500000000000e-01,-3.679902752127339749e-01,8.000770884799268678e-02,2.451010509482401956e-01,1.597896654047542830e-01
-3.679902752127339749e-01,8.000770884799268678e-02,2.451010509482401956e-01,1.597896654047542830e-01,-4.609375000000000000e-01,-3.655038544342695261e-01,8.182324569643215084e-02,2.521349213480096330e-01,2.109223583342756669e-01
-3.655038544342695261e-01,8.182324569643215084e-02,2.521349213480096330e-01,2.109223583342756669e-01,-4.687500000000000000e-01,-3.630174336558051329e-01,8.440289809222022155e-02,2.509155887880175628e-01,2.950782487807795951e-01
-3.630174336558051329e-01,8.440289809222022155e-02,2.509155887880175628e-01,2.950782487807795951e-01,-4.960937500000000000e-01,-3.605310128773407397e-01,8.772468812102895974e-02,2.431523575844340146e-01,3.557983216345862454e-01
-3.605310128773407397e-01,8.772468812102895974e-02,2.431523575844340146e-01,3.557983216345862454e-01,4.882812500000000000e-01,-3.580445920988762354e-01,9.178504987344880683e-02,2.371260713232531403e-01,4.548679141855338504e-01
-3.580445920988762354e-01,9.178504987344880683e-02,2.371260713232531403e-01,4.548679141855338504e-01,4.726562500000000000e-01,-3.558344402957968056e-01,9.672911495086761180e-02,2.385498854416703840e-01,5.145227226033088908e-01
-3.558344402957968056e-01,9.672911495086761180e-02,2.385498854416703840e-01,5.145227226033088908e-01,4.179687500000000000e-01,-3.533480195173324123e-01,1.013884249981501923e-01,2.311502231264573048e-01,4.218447166685513339e-01
-3.533480195173324123e-01,1.013884249981501923e-01,2.311502231264573048e-01,4.218447166685513339e-01,3.867187500000000000e-01,-3.514141366896378904e-01,1.016693736796941555e-01,2.111875775809869682e-01,-2.663161090079238166e-02
-3.514141366896378904e-01,1.016693736796941555e-01,2.111875775809869682e-01,-2.663161090079238166e-02,3.867187500000000000e-01,-3.492039848865583496e-01,9.831458602050184570e-02,1.998242880787999831e-01,-3.611246438147446836e-01
-3.492039848865583496e-01,9.831458602050184570e-02,1.998242880787999831e-01,-3.611246438147446836e-01,4.335937500000000000e-01,-3.474082365465562816e-01,9.502538225475945510e-02,1.953297314695024711e-01,-3.163835375014135143e-01
-3.474082365465562816e-01,9.502538225475945510e-02,1.953297314695024711e-01,-3.163835375014135143e-01,4.335937500000000000e-01,-3.453362192311692502e-01,9.059236495918103482e-02,1.999924177654373025e-01,-4.527373853134705195e-01
-3.453362192311692502e-01,9.059236495918103482e-02,1.999924177654373025e-01,-4.527373853134705195e-01,4.609375000000000000e-01,-3.434023364034747283e-01,8.637309805542724150e-02,1.841257685000010635e-01,-3.898867835876004273e-01
-3.434023364034747283e-01,8.637309805542724150e-02,1.841257685000010635e-01,-3.898867835876004273e-01,4.843750000000000000e-01,-3.416065880634726604e-01,8.251579120990627791e-02,1.973099951657982243e-01,-3.494067350183960308e-01
-3.416065880634726604e-01,8.251579120990627791e-02,1.973099951657982243e-01,-3.494067350183960308e-01,4.921875000000000000e-01,-3.395345707480856290e-01,8.041202922050127988e-02,2.098232819236842406e-01,-9.800432811491595342e-02
-3.395345707480856290e-01,8.041202922050127988e-02,2.098232819236842406e-01,-9.800432811491595342e-02,4.765625000000000000e-01,-3.374625534326986531e-01,8.021213820153275109e-02,2.008010747226612880e-01,-1.065264436031695136e-03
-3.374625534326986531e-01,8.021213820153275109e-02,2.008010747226612880e-01,-1.065264436031695136e-03,4.648437500000000000e-01,-3.353905361173115662e-01,8.031648086328690983e-02,2.079406257835424987e-01,6.178533728983832268e-02
-3.353905361173115662e-01,8.031648086328690983e-02,2.079406257835424987e-01,6.178533728983832268e-02,4.414062500000000000e-01,-3.333185188019245349e-01,8.152710833061986573e-02,2.125222046315280999e-01,1.608549298407859762e-01
-3.333185188019245349e-01,8.152710833061986573e-02,2.125222046315280999e-01,1.608549298407859762e-01,4.296875000000000000e-01,-3.312465014865375590e-01,8.380661183542678638e-02,1.947445550575175877e-01,2.695119023160189031e-01
-3.312465014865375590e-01,8.380661183542678638e-02,1.947445550575175877e-01,2.695119023160189031e-01,4.101562500000000000e-01,-3.293126186588430371e-01,8.667670128092720694e-02,2.008143315441311971e-01,3.206445952455402870e-01
-3.293126186588430371e-01,8.667670128092720694e-02,2.008143315441311971e-01,3.206445952455402870e-01,3.867187500000000000e-01,-3.275168703188409691e-01,8.841937429320716191e-02,1.807861947449478091e-01,7.243798165015527535e-02
-3.275168703188409691e-01,8.841937429320716191e-02,1.807861947449478091e-01,7.243798165015527535e-02,3.789062500000000000e-01,-3.257211219788388457e-01,8.734609787648829615e-02,1.805391894691702193e-01,-8.096009713840883470e-02
-3.257211219788388457e-01,8.734609787648829615e-02,1.805391894691702193e-01,-8.096009713840883470e-02,3.867187500000000000e-01,-3.240635081265292317e-01,8.681270291323936461e-02,1.659356168690776234e-01,-4.048004856920441735e-02
-3.240635081265292317e-01,8.681270291323936461e-02,1.659356168690776234e-01,-4.048004856920441735e-02,-4.570312500000000000e-01,-3.222677597865271082e-01,8.369336723866085959e-02,1.745033697572937470e-01,-4.069310145641075738e-01
-3.222677597865271082e-01,8.369336723866085959e-02,1.745033697572937470e-01,-4.069310145641075738e-01,-3.515625000000000000e-01,-3.201957424711401323e-01,7.962043129613222137e-02,2.097371974610671708e-01,-3.866909902795053755e-01
-3.201957424711401323e-01,7.962043129613222137e-02,2.097371974610671708e-01,-3.866909902795053755e-01,-2.617187500000000000e-01,-3.178474561803681930e-01,7.721201323861660859e-02,2.342034617175126066e-01,-7.350324608618696853e-02
-3.178474561803681930e-01,7.721201323861660859e-02,2.342034617175126066e-01,-7.350324608618696853e-02,-1.679687500000000000e-01,-3.152229009142112903e-01,9.045388771102547132e-02,2.615018683737862504e-01,1.871669614107688506e+00
-3.152229009142112903e-01,9.045388771102547132e-02,2.615018683737862504e-01,1.871669614107688506e+00,-2.031250000000000000e-01,-3.121839421849770257e-01,1.146039558258071522e-01,3.121190252672107479e-01,2.598179959481304646e+00
-3.121839421849770257e-01,1.146039558258071522e-01,3.121190252672107479e-01,2.598179959481304646e+00,-2.812500000000000000e-01,-3.088687144803577977e-01,1.447149477890533054e-01,3.280039823177202662e-01,3.162770110578103200e+00
-3.088687144803577977e-01,1.447149477890533054e-01,3.280039823177202662e-01,3.162770110578103200e+00,-3.789062500000000000e-01,-3.048628143372762445e-01,1.782535712987212695e-01,3.329033106878727666e-01,3.462109417103009346e+00
-3.048628143372762445e-01,1.782535712987212695e-01,3.329033106878727666e-01,3.462109417103009346e+00,-4.648437500000000000e-01,-3.023763935588118512e-01,2.148829230104528087e-01,3.116424999042665123e-01,3.748665550395535728e+00
-3.023763935588118512e-01,2.148829230104528087e-01,3.116424999042665123e-01,3.748665550395535728e+00,3.359375000000000000e-01,-2.993374348295775311e-01,2.452678771953748782e-01,3.062472490776855794e-01,2.697249552032252140e+00
-2.993374348295775311e-01,2.452678771953748782e-01,3.062472490776855794e-01,2.697249552032252140e+00,2.617187500000000000e-01,-2.965747450757281745e-01,2.671608442472540035e-01,2.751670747626377422e-01,2.060221419285298783e+00
-2.965747450757281745e-01,2.671608442472540035e-01,2.751670747626377422e-01,2.060221419285298783e+00,2.109375000000000000e-01,-2.940883242972637812e-01,2.838945240649553559e-01,2.143286739445975364e-01,1.554220812170243438e+00
-2.940883242972637812e-01,2.838945240649553559e-01,2.143286739445975364e-01,1.554220812170243438e+00,1.875000000000000000e-01,-2.922925759572616577e-01,2.953765366652292834e-01,2.104180596581732843e-01,1.132376095501692159e+00
-2.922925759572616577e-01,2.953765366652292834e-01,2.104180596581732843e-01,1.132376095501692159e+00,1.523437500000000000e-01,-2.904968276172595898e-01,3.056703638592543348e-01,1.697026889904696689e-01,1.004544363177888533e+00
-2.904968276172595898e-01,3.056703638592543348e-01,1.697026889904696689e-01,1.004544363177888533e+00,1.328125000000000000e-01,-2.892536172280273932e-01,3.129974742100840590e-01,1.356433668487120048e-01,6.828345034963166915e-01
-2.892536172280273932e-01,3.129974742100840590e-01,1.356433668487120048e-01,6.828345034963166915e-01,1.250000000000000000e-01,-2.880104068387951965e-01,3.190869864355279084e-01,1.214600710069224376e-01,6.306365461307635867e-01
-2.880104068387951965e-01,3.190869864355279084e-01,1.214600710069224376e-01,6.306365461307635867e-01,1.210937500000000000e-01,-2.870434654249479078e-01,3.241299385586388637e-01,9.427131493608409407e-02,4.687163518539458895e-01
-2.870434654249479078e-01,3.241299385586388637e-01,9.427131493608409407e-02,4.687163518539458895e-01,1.171875000000000000e-01,-2.862146584987930731e-01,3.268024460867912095e-01,8.165621078640633579e-02,2.972087776528429814e-01
-2.862146584987930731e-01,3.268024460867912095e-01,8.165621078640633579e-02,2.972087776528429814e-01,1.210937500000000000e-01,-2.856621205480232017e-01,3.292997155571005807e-01,5.397219630326342138e-02,2.716424311880822895e-01
-2.856621205480232017e-01,3.292997155571005807e-01,5.397219630326342138e-02,2.716424311880822895e-01,1.171875000000000000e-01,-2.852477170849458399e-01,3.307932521492404909e-01,4.372444412354840881e-02,1.821602185614198954e-01
-2.852477170849458399e-01,3.307932521492404909e-01,4.372444412354840881e-02,1.821602185614198954e-01,9.765625000000000000e-02,-2.848333136218684225e-01,3.315454761807597461e-01,4.170587635088408851e-02,8.735168375459900769e-02
-2.848333136218684225e-01,3.315454761807597461e-01,4.170587635088408851e-02,8.735168375459900769e-02,7.812500000000000000e-02,-2.846951791341759685e-01,3.308151035316528876e-01,1.326354183110964487e-02,-3.834951969714103098e-02
-2.846951791341759685e-01,3.308151035316528876e-01,1.326354183110964487e-02,-3.834951969714103098e-02,6.640625000000000000e-02,-2.845570446464835146e-01,3.297157686236204532e-01,1.186423463706398271e-02,-8.841694819063070088e-02
-2.845570446464835146e-01,3.297157686236204532e-01,1.186423463706398271e-02,-8.841694819063070088e-02,3.515625000000000000e-02,-2.845570446464835146e-01,3.283621519584007387e-01,-0.000000000000000000e+00,-9.480853480682087386e-02
-2.845570446464835146e-01,3.283621519584007387e-01,-0.000000000000000000e+00,-9.480853480682087386e-02,1.562500000000000000e-02,-2.845570446464835146e-01,3.285935505424565362e-01,-0.000000000000000000e+00,1.075917080392012198e-01
-2.845570446464835146e-01,3.285935505424565362e-01,-0.000000000000000000e+00,1.075917080392012198e-01,-1.171875000000000000e-02,-2.845570446464835146e-01,3.308344918475114582e-01,-0.000000000000000000e+00,3.174488019374451797e-01
-2.845570446464835146e-01,3.308344918475114582e-01,-0.000000000000000000e+00,3.174488019374451797e-01,-5.078125000000000000e-02,-2.845570446464835146e-01,3.351711431382121686e-01,-0.000000000000000000e+00,5.166532514753722216e-01
-2.845570446464835146e-01,3.351711431382121686e-01,-0.000000000000000000e+00,5.166532514753722216e-01,-1.015625000000000000e-01,-2.845570446464835146e-01,3.415339073735544906e-01,-0.000000000000000000e+00,7.297061386817113027e-01
-2.845570446464835146e-01,3.415339073735544906e-01,-0.000000000000000000e+00,7.297061386817113027e-01,-1.562500000000000000e-01,-2.845570446464835146e-01,3.496796508811889637e-01,-0.000000000000000000e+00,9.150621505512263054e-01
-2.845570446464835146e-01,3.496796508811889637e-01,-0.000000000000000000e+00,9.150621505512263054e-01,-2.187500000000000000e-01,-2.845570446464835146e-01,3.595779618881274620e-01,-0.000000000000000000e+00,1.046089676183124872e+00
-2.845570446464835146e-01,3.595779618881274620e-01,-0.000000000000000000e+00,1.046089676183124872e+00,-3.164062500000000000e-01,-2.845570446464835146e-01,3.698948378154583994e-01,-0.000000000000000000e+00,1.095091840240582703e+00
-2.845570446464835146e-01,3.698948378154583994e-01,-0.000000000000000000e+00,1.095091840240582703e+00,-3.984375000000000000e-01,-2.849714481095609320e-01,3.793650081523091688e-01,-3.311362360067527516e-02,9.342369103997968383e-01
-2.849714481095609320e-01,3.793650081523091688e-01,-3.311362360067527516e-02,9.342369103997968383e-01,4.921875000000000000e-01,-2.853858515726382383e-01,3.871618673476447392e-01,-5.582035142909459041e-02,7.946872692796446147e-01
-2.853858515726382383e-01,3.871618673476447392e-01,-5.582035142909459041e-02,7.946872692796446147e-01,4.296875000000000000e-01,-2.860765240111006191e-01,3.925062831652671447e-01,-7.086152910477992728e-02,4.644552941098191168e-01
-2.860765240111006191e-01,3.925062831652671447e-01,-7.086152910477992728e-02,4.644552941098191168e-01,3.593750000000000000e-01,-2.873197344003328157e-01,3.947037745352249827e-01,-1.154267251443981679e-01,2.141181516423707742e-01
-2.873197344003328157e-01,3.947037745352249827e-01,-1.154267251443981679e-01,2.141181516423707742e-01,2.812500000000000000e-01,-2.888392137649499758e-01,3.928606805668835023e-01,-1.584023059335661621e-01,-3.004045709609380888e-01
-2.888392137649499758e-01,3.928606805668835023e-01,-1.584023059335661621e-01,-3.004045709609380888e-01,2.578125000000000000e-01,-2.907730965926444977e-01,3.881534686977856086e-01,-1.946928251099454277e-01,-4.367584187729950385e-01
-2.907730965926444977e-01,3.881534686977856086e-01,-1.946928251099454277e-01,-4.367584187729950385e-01,2.265625000000000000e-01,-2.929832483957239830e-01,3.795783088194120136e-01,-2.234554308367713571e-01,-9.139968861151945845e-01
-2.929832483957239830e-01,3.795783088194120136e-01,-2.234554308367713571e-01,-9.139968861151945845e-01,2.265625000000000000e-01,-2.954696691741884318e-01,3.697501566356130032e-01,-2.418273534329628827e-01,-9.139968861151945845e-01
-2.954696691741884318e-01,3.697501566356130032e-01,-2.418273534329628827e-01,-9.139968861151945845e-01,1.953125000000000000e-01,-2.982323589280377885e-01,3.573556451729516525e-01,-2.804821892704339459e-01,-1.213336192640100730e+00
-2.982323589280377885e-01,3.573556451729516525e-01,-2.804821892704339459e-01,-1.213336192640100730e+00,1.992187500000000000e-01,-3.012713176572720530e-01,3.436303501494510360e-01,-2.955256486949572881e-01,-1.397626940073584123e+00
-3.012713176572720530e-01,3.436303501494510360e-01,-2.955256486949572881e-01,-1.397626940073584123e+00,1.835937500000000000e-01,-3.043102763865063731e-01,3.279271158647205642e-01,-3.139022990164594407e-01,-1.568069249838655255e+00
-3.043102763865063731e-01,3.279271158647205642e-01,-3.139022990164594407e-01,-1.568069249838655255e+00,1.875000000000000000e-01,-3.077636385788180551e-01,3.119108258459736827e-01,-3.199640119433088126e-01,-1.591505067431352671e+00
-3.077636385788180551e-01,3.119108258459736827e-01,-3.199640119433088126e-01,-1.591505067431352671e+00,1.484375000000000000e-01,-3.110788662834372831e-01,2.952289645071122792e-01,-3.342485234103811376e-01,-1.744903146219916934e+00
-3.110788662834372831e-01,2.952289645071122792e-01,-3.342485234103811376e-01,-1.744903146219916934e+00,1.406250000000000000e-01,-3.146703629634414190e-01,2.773627362049799205e-01,-3.642036916643221489e-01,-1.821602185614198843e+00
-3.146703629634414190e-01,2.773627362049799205e-01,-3.642036916643221489e-01,-1.821602185614198843e+00,1.367187500000000000e-01,-3.179855906680607025e-01,2.579395143874799179e-01,-3.466216178680679993e-01,-1.916410720421019898e+00
-3.179855906680607025e-01,2.579395143874799179e-01,-3.466216178680679993e-01,-1.916410720421019898e+00,1.562500000000000000e-01,-3.217152218357573479e-01,2.391768179608676770e-01,-3.768811748667624806e-01,-1.767273699376582297e+00
-3.217152218357573479e-01,2.391768179608676770e-01,-3.768811748667624806e-01,-1.767273699376582297e+00,1.484375000000000000e-01,-3.255829874911463917e-01,2.205112401076981532e-01,-3.732332902211226155e-01,-1.840776945462769376e+00
-3.255829874911463917e-01,2.205112401076981532e-01,-3.732332902211226155e-01,-1.840776945462769376e+00,1.289062500000000000e-01,-3.294507531465354910e-01,2.022616993309119815e-01,-3.811160306221184069e-01,-1.839711681026737766e+00
-3.294507531465354910e-01,2.022616993309119815e-01,-3.811160306221184069e-01,-1.839711681026737766e+00,1.289062500000000000e-01,-3.331803843142321364e-01,1.842327210776243951e-01,-3.971365048284986599e-01,-1.739576824039758440e+00
-3.331803843142321364e-01,1.842327210776243951e-01,-3.971365048284986599e-01,-1.739576824039758440e+00,1.406250000000000000e-01,-3.371862844573136897e-01,1.661467786617470133e-01,-3.988312522248296799e-01,-1.810949541253882078e+00
-3.371862844573136897e-01,1.661467786617470133e-01,-3.988312522248296799e-01,-1.810949541253882078e+00,1.523437500000000000e-01,-3.413303190880876969e-01,1.485995229723798550e-01,-3.923641849250290026e-01,-1.757686319452297141e+00
-3.413303190880876969e-01,1.485995229723798550e-01,-3.923641849250290026e-01,-1.757686319452297141e+00,1.250000000000000000e-01,-3.457506226942467231e-01,1.306507597421211753e-01,-4.040997623480213075e-01,-1.714010477574997582e+00
-3.457506226942467231e-01,1.306507597421211753e-01,-4.040997623480213075e-01,-1.714010477574997582e+00,1.132812500000000000e-01,-3.496183883496358225e-01,1.127337226200792880e-01,-3.974565111588860833e-01,-1.717206270883092634e+00
-3.496183883496358225e-01,1.127337226200792880e-01,-3.974565111588860833e-01,-1.717206270883092634e+00,1.328125000000000000e-01,-3.532098850296399029e-01,9.366332894980589074e-02,-4.044089476476691591e-01,-1.982457115454984820e+00
-3.532098850296399029e-01,9.366332894980589074e-02,-4.044089476476691591e-01,-1.982457115454984820e+00,1.875000000000000000e-01,-3.572157851727215117e-01,7.431665824244486351e-02,-4.044669842740334920e-01,-1.849299060951023144e+00
-3.572157851727215117e-01,7.431665824244486351e-02,-4.044669842740334920e-01,-1.849299060951023144e+00,2.070312500000000000e-01,-3.613598198034955744e-01,5.690286273352439250e-02,-4.068475499273010443e-01,-1.665008313517539751e+00
-3.613598198034955744e-01,5.690286273352439250e-02,-4.068475499273010443e-01,-1.665008313517539751e+00,1.992187500000000000e-01,-3.657801234096544896e-01,4.126504104805763656e-02,-4.009363153956775339e-01,-1.519067085781197424e+00
-3.657801234096544896e-01,4.126504104805763656e-02,-4.009363153956775339e-01,-1.519067085781197424e+00,1.914062500000000000e-01,-3.693716200896586255e-01,2.647014456772963167e-02,-3.964687166976715305e-01,-1.447694368567073786e+00
-3.693716200896586255e-01,2.647014456772963167e-02,-3.964687166976715305e-01,-1.447694368567073786e+00,2.382812500000000000e-01,-3.733775202327402343e-01,1.239960895374019913e-02,-3.954612703586420364e-01,-1.391235353457394019e+00
-3.733775202327402343e-01,1.239960895374019913e-02,-3.954612703586420364e-01,-1.391235353457394019e+00,2.304687500000000000e-01,-3.771071514004368241e-01,-1.338685679189201240e-03,-3.873998743237880293e-01,-1.359277420376443057e+00
-3.771071514004368241e-01,-1.338685679189201240e-03,-3.873998743237880293e-01,-1.359277420376443057e+00,2.500000000000000000e-01,-3.816655894942882488e-01,-1.513678557947770349e-02,-3.674560872308089698e-01,-1.389104824585330578e+00
-3.816655894942882488e-01,-1.513678557947770349e-02,-3.674560872308089698e-01,-1.389104824585330578e+00,2.265625000000000000e-01,-3.851189516865999862e-01,-2.927156483601672105e-02,-4.203020967054088008e-01,-1.425323815410408201e+00
-3.851189516865999862e-01,-2.927156483601672105e-02,-4.203020967054088008e-01,-1.425323815410408201e+00,2.851562500000000000e-01,-3.888485828542965761e-01,-4.413331832335162103e-02,-3.704375411493183168e-01,-1.523328143525324307e+00
-3.888485828542965761e-01,-4.413331832335162103e-02,-3.704375411493183168e-01,-1.523328143525324307e+00,3.125000000000000000e-01,-3.923019450466083136e-01,-6.018006224462669335e-02,-3.700204587217216790e-01,-1.649029346977064270e+00
-3.923019450466083136e-01,-6.018006224462669335e-02,-3.700204587217216790e-01,-1.649029346977064270e+00,3.671875000000000000e-01,-3.958934417266124495e-01,-7.686731889242237603e-02,-3.572675479301781198e-01,-1.587244009687225788e+00
-3.958934417266124495e-01,-7.686731889242237603e-02,-3.572675479301781198e-01,-1.587244009687225788e+00,4.218750000000000000e-01,-3.994849384066166409e-01,-8.444402455988912759e-02,-3.491361630493748369e-01,-5.592638289166399490e-01
-3.994849384066166409e-01,-8.444402455988912759e-02,-3.491361630493748369e-01,-5.592638289166399490e-01,3.906250000000000000e-01,-4.029383005989282673e-01,-8.898807304066543022e-02,-3.418240160631872970e-01,-4.165183944883928402e-01
-4.029383005989282673e-01,-8.898807304066543022e-02,-3.418240160631872970e-01,-4.165183944883928402e-01,3.789062500000000000e-01,-4.059772593281625874e-01,-9.334394344938530541e-02,-3.145840553300385256e-01,-3.696467593029982845e-01
-4.059772593281625874e-01,-9.334394344938530541e-02,-3.145840553300385256e-01,-3.696467593029982845e-01,3.789062500000000000e-01,-4.092924870327818709e-01,-9.674861321876382370e-02,-3.190114899145468086e-01,-2.716424311880822895e-01
-4.092924870327818709e-01,-9.674861321876382370e-02,-3.190114899145468086e-01,-2.716424311880822895e-01,3.554687500000000000e-01,-4.123314457620161355e-01,-1.007527266447017789e-01,-3.076888126747019392e-01,-4.474110631333120258e-01
-4.123314457620161355e-01,-1.007527266447017789e-01,-3.076888126747019392e-01,-4.474110631333120258e-01,3.476562500000000000e-01,-4.163373459050976888e-01,-1.059660122985425224e-01,-3.032297959524927755e-01,-5.560680356085448972e-01
-4.163373459050976888e-01,-1.059660122985425224e-01,-3.032297959524927755e-01,-5.560680356085448972e-01,2.773437500000000000e-01,-4.185474977081771741e-01,-1.129194773742147745e-01,-3.324504571891984672e-01,-7.094661143971090489e-01
-4.185474977081771741e-01,-1.129194773742147745e-01,-3.324504571891984672e-01,-7.094661143971090489e-01,3.945312500000000000e-01,-4.217245909251038927e-01,-1.205909002887580878e-01,-3.136786118386242772e-01,-7.254450809375845299e-01
-4.217245909251038927e-01,-1.205909002887580878e-01,-3.136786118386242772e-01,-7.254450809375845299e-01,4.062500000000000000e-01,-4.247635496543381572e-01,-1.274660006499692688e-01,-3.119891507492890126e-01,-6.732471235720314251e-01
-4.247635496543381572e-01,-1.274660006499692688e-01,-3.119891507492890126e-01,-6.732471235720314251e-01,4.375000000000000000e-01,-4.276643738958800789e-01,-1.334767705917224434e-01,-2.902487826426266571e-01,-6.114617862821930538e-01
-4.276643738958800789e-01,-1.334767705917224434e-01,-2.902487826426266571e-01,-6.114617862821930538e-01,4.492187500000000000e-01,-4.307033326251143435e-01,-1.388877631899933518e-01,-2.942227218009834111e-01,-4.825647895223579287e-01
-4.307033326251143435e-01,-1.388877631899933518e-01,-2.942227218009834111e-01,-4.825647895223579287e-01,4.648437500000000000e-01,-4.336041568666560986e-01,-1.425756464853804584e-01,-2.826693938525584038e-01,-4.165183944883928402e-01
-4.336041568666560986e-01,-1.425756464853804584e-01,-2.826693938525584038e-01,-4.165183944883928402e-01,4.726562500000000000e-01,-4.362287121328130013e-01,-1.445093160083190664e-01,-2.716996409088485165e-01,-1.896170696136417477e-01
-4.362287121328130013e-01,-1.445093160083190664e-01,-2.716996409088485165e-01,-1.896170696136417477e-01,4.882812500000000000e-01,-4.394058053497397753e-01,-1.482968649094097702e-01,-2.708529601847340929e-01,-4.346278899009316521e-01
-4.394058053497397753e-01,-1.482968649094097702e-01,-2.708529601847340929e-01,-4.346278899009316521e-01,4.843750000000000000e-01,-4.416159571528192607e-01,-1.516337132358011597e-01,-2.568520835738441477e-01,-3.131877441933184070e-01
-4.416159571528192607e-01,-1.516337132358011597e-01,-2.568520835738441477e-01,-3.131877441933184070e-01,-4.726562500000000000e-01,-4.446549158820535252e-01,-1.552696602703823037e-01,-2.441402201509740300e-01,-3.302319751698254979e-01
-4.446549158820535252e-01,-1.552696602703823037e-01,-2.441402201509740300e-01,-3.302319751698254979e-01,4.921875000000000000e-01,-4.464506642220555932e-01,-1.584931182713839037e-01,-2.487422207881114788e-01,-3.962783702037905864e-01
-4.464506642220555932e-01,-1.584931182713839037e-01,-2.487422207881114788e-01,-3.962783702037905864e-01,-4.218750000000000000e-01,-4.487989505128275880e-01,-1.602810144852234997e-01,-2.271913496766115592e-01,-1.736381030731663222e-01
-4.487989505128275880e-01,-1.602810144852234997e-01,-2.271913496766115592e-01,-1.736381030731663222e-01,-4.414062500000000000e-01,-4.508709678282145639e-01,-1.626145665026585974e-01,-2.133884281679667150e-01,-1.672465164569761353e-01
